X,Y,OBJECTID,TREE_ID,DATE_PLANTED,SUBURB,BOTANICAL_NAME,COMMON_NAME,FAMILY,TREE_HEIGHT,RARE_SPECIES,HISTORIC_SIGNIFICANCE,COMMUNITY_SIGNIFICANCE,SIGNIFICANT_GROUP,RETIRED
12892957.176924,-3761593.39163446,20463,56032,2023/05/27 16:00:00+00,CRAWLEY,Eucalyptus rudis,Flooded Gum,Myrtaceae,1.6,No,No,No,No,
12892964.2682499,-3761586.78550457,20464,56033,2023/05/27 16:00:00+00,CRAWLEY,Melaleuca cuticularis,Saltwater Paperbark,Myrtaceae,1.2,No,No,No,No,
12892962.0288838,-3761590.59242688,20465,56034,2023/05/27 16:00:00+00,CRAWLEY,Melaleuca rhaphiophylla,Swamp Paperbark,Myrtaceae,1.2,No,No,No,No,
12892990.3195417,-3761591.22691393,20467,56036,2023/05/27 16:00:00+00,CRAWLEY,Melaleuca cuticularis,Saltwater Paperbark,Myrtaceae,1.2,No,No,No,No,
12892988.5280489,-3761588.39038358,20468,56037,2023/05/27 16:00:00+00,CRAWLEY,Melaleuca rhaphiophylla,Swamp Paperbark,Myrtaceae,1.2,No,No,No,No,
12892303.8320874,-3759653.10891545,20469,56038,2023/10/03 16:00:00+00,NEDLANDS,,,,,No,No,No,No,
12892301.89865,-3759713.40648598,20471,56040,2023/10/03 16:00:00+00,NEDLANDS,,,,,No,No,No,No,
12892583.3406,-3761009.7621,20472,56041,2023/10/05 02:55:31.857+00,CRAWLEY,Lophostemon confertus,Queensland Box,Myrtaceae,2,No,No,No,No,
12892634.3621,-3761008.6685,20473,56042,2023/10/05 03:12:39.586+00,CRAWLEY,Lophostemon confertus,Queensland Box,Myrtaceae,2,No,No,No,No,
12892734.6643,-3761011.5539,20474,56043,2023/03/23 03:16:29.392+00,CRAWLEY,Lophostemon confertus,Queensland Box,Myrtaceae,2,No,No,No,No,
12892789.2817,-3760993.7946,20475,56044,2023/05/23 03:20:39.825+00,CRAWLEY,Lophostemon confertus,Queensland Box,Myrtaceae,2,No,No,No,No,
12892803.1966,-3761196.3438,20476,56045,2023/05/23 03:30:50.568+00,CRAWLEY,Lophostemon confertus,Queensland Box,Myrtaceae,2,No,No,No,No,
12892476.0571,-3759458.6492,20477,56046,2023/10/04 03:59:57.941+00,NEDLANDS,Eucalyptus rudis,Flooded Gum,Myrtaceae,2,No,No,No,No,
12892699.8868,-3759458.9803,20478,56047,2023/10/04 04:06:54.616+00,NEDLANDS,Eucalyptus rudis,Flooded Gum,Myrtaceae,2,No,No,No,No,
12892706.6541,-3759459.1317,20479,56048,2023/10/04 04:08:31.350+00,NEDLANDS,Eucalyptus rudis,Flooded Gum,Myrtaceae,2,No,No,No,No,
12897649.1739736,-3757844.32224591,20480,56049,2022/05/28 16:00:00+00,PERTH,Melaleuca leucadendra,Weeping Paperbark,Myrtaceae,2,No,No,No,No,
12897601.4968009,-3757965.65119365,20481,56050,2022/05/28 16:00:00+00,PERTH,Eucalyptus rudis,Flooded Gum,Myrtaceae,2,No,No,No,No,
12897592.9463602,-3757970.76509758,20482,56051,2022/05/28 16:00:00+00,PERTH,Eucalyptus rudis,Flooded Gum,Myrtaceae,2,No,No,No,No,
12898054.6019276,-3757411.1498913,20483,56052,2022/12/05 16:00:00+00,PERTH,Liquidambar styraciflua,Liquidambar,Altingiaceae,1.5,No,No,No,No,
12898017.2045143,-3757396.5940119,20484,56053,2022/12/05 16:00:00+00,PERTH,Liquidambar styraciflua,Liquidambar,Altingiaceae,1.5,No,No,No,No,
12896750.9736861,-3757072.24221917,20487,56056,2021/08/19 16:00:00+00,PERTH,Liquidambar styraciflua,Liquidambar,Altingiaceae,1.6,No,No,No,No,
12896759.8565049,-3757074.85481291,20488,56057,2022/10/24 16:00:00+00,PERTH,Liquidambar styraciflua,Liquidambar,Altingiaceae,1.5,No,No,No,No,
12897055.8260528,-3757189.06248209,20489,56058,2021/08/19 16:00:00+00,PERTH,Liquidambar styraciflua,Liquidambar,Altingiaceae,1.5,No,No,No,No,
12896046.6220053,-3756214.33621481,20490,56059,2022/10/09 16:00:00+00,WEST PERTH,Corymbia maculata,Spotted Gum,Myrtaceae,3,No,No,No,No,
12896042.665792,-3756255.09267713,20491,56060,2022/10/09 16:00:00+00,WEST PERTH,Corymbia maculata,Spotted Gum,Myrtaceae,3,No,No,No,No,
12896024.7508635,-3756299.80535286,20492,56061,2022/10/09 16:00:00+00,WEST PERTH,Corymbia maculata,Spotted Gum,Myrtaceae,3,No,No,No,No,
12896034.7533652,-3756274.20193421,20493,56062,2022/10/09 16:00:00+00,WEST PERTH,Corymbia maculata,Spotted Gum,Myrtaceae,3,No,No,No,No,
12896208.6454,-3757557.758,20494,56063,2023/10/09 03:05:48.519+00,PERTH,Melaleuca viridiflora,Red Flowering Paperbark,Myrtaceae,2.5,No,No,No,No,
12896166.1584,-3757631.4504,20495,56064,2023/10/09 03:08:26.736+00,PERTH,Melaleuca viridiflora,Red Flowering Paperbark,Myrtaceae,2.5,No,No,No,No,
12896339.6313,-3757879.6466,20496,56065,2023/10/09 03:19:38.805+00,PERTH,Eucalyptus marginata,Jarrah,Myrtaceae,3,No,No,No,No,
12896287.4582,-3758075.7988,20497,56066,2023/10/09 03:22:51.235+00,PERTH,Melaleuca rhaphiophylla,Swamp Paperbark,Myrtaceae,0.5,No,No,No,No,
12896201.2241,-3758042.1249,20498,56067,2023/10/09 03:23:59.282+00,PERTH,Melaleuca viridiflora,Red Flowering Paperbark,Myrtaceae,3,No,No,No,No,
12896154.4582,-3758144.2318,20499,56068,2023/10/09 03:25:32.726+00,PERTH,Melaleuca viridiflora,Red Flowering Paperbark,Myrtaceae,3,No,No,No,No,
12896164.7505,-3758148.7348,20500,56069,2023/10/09 03:26:20.174+00,PERTH,Melaleuca viridiflora,Red Flowering Paperbark,Myrtaceae,3,No,No,No,No,
12896151.5014,-3758208.5417,20501,56070,2023/10/09 03:27:56.585+00,PERTH,Melaleuca viridiflora,Red Flowering Paperbark,Myrtaceae,3,No,No,No,No,
12896091.4712,-3757882.4733,20502,56071,2023/10/09 03:31:41.059+00,PERTH,Callistemon viminalis,Bottlebrush,Myrtaceae,2.5,No,No,No,No,
12896702.0753,-3757764.2433,20503,56072,2023/10/08 16:00:00+00,PERTH,Melaleuca quinquenervia,Broad Leaved Paperbark,Myrtaceae,3,No,No,No,No,
12896704.4477,-3757756.0425,20504,56073,2023/10/08 16:00:00+00,PERTH,Melaleuca quinquenervia,Broad Leaved Paperbark,Myrtaceae,3,No,No,No,No,
12896663.9771,-3757759.1789,20505,56074,2023/10/08 16:00:00+00,PERTH,Melaleuca quinquenervia,Broad Leaved Paperbark,Myrtaceae,3,No,No,No,No,
12896641.6782,-3757762.2175,20506,56075,2023/10/08 16:00:00+00,PERTH,Corymbia ficifolia,Red Flowering Paperbark,Myrtaceae,3,No,No,No,No,
12896613.8483,-3757762.4361,20507,56076,2023/10/08 16:00:00+00,PERTH,Eucalyptus gomphocephala,Tuart,Myrtaceae,3,No,No,No,No,
12896619.5998,-3757718.7012,20508,56077,2023/10/08 16:00:00+00,PERTH,Corymbia ficifolia,Red Flowering Gum,Myrtaceae,3,No,No,No,No,
12896997.6564291,-3756250.40189092,20509,56078,2023/10/12 16:00:00+00,NORTHBRIDGE,Brachychiton populneus x acerifolius,"Kurrajong, bottle tree",Malvaceae,3,No,No,No,No,
12898940.7358,-3756782.3968,20511,56080,2023/10/16 02:33:52.671+00,EAST PERTH,Platanus x acerifolia,London Plane,Platanaceae,2.5,No,No,No,No,
12892532.1925085,-3761393.50687853,20512,56081,2023/10/16 04:51:31.347+00,CRAWLEY,,,,,No,No,No,No,
12892390.8381303,-3759775.83049913,20514,56083,2023/10/16 05:29:38.451+00,NEDLANDS,,,,,No,No,No,No,
12892381.9553115,-3759767.47019916,20516,56085,2023/10/16 05:30:42.912+00,NEDLANDS,,,,,No,No,No,No,
12892409.9473873,-3759579.36344992,20517,56086,2023/10/16 06:28:24.013+00,NEDLANDS,,,,,No,No,No,No,
12892552.1471323,-3759582.2746258,20518,56087,2023/10/16 06:31:53.754+00,NEDLANDS,,,,,No,No,No,No,
12895561.5132886,-3756368.73736664,20519,56088,2023/10/16 06:41:51.974+00,WEST PERTH,,,,,No,No,No,No,
12895413.4165463,-3756187.42336106,20520,56089,2023/10/16 06:43:29.024+00,WEST PERTH,,,,,No,No,No,No,
12895352.7810608,-3756034.25571481,20521,56090,2023/10/16 06:50:40.137+00,WEST PERTH,,,,,No,No,No,No,
12896991.6403,-3756246.9927,20522,56091,2023/10/17 04:36:22.404+00,NORTHBRIDGE,Brachychiton populneus x acerifolius,"Kurrajong, bottle tree",Malvaceae,2.5,No,No,No,No,
12899128.9843908,-3757130.00179459,20523,56092,2023/10/18 04:20:33.407+00,EAST PERTH,,,,,No,No,No,No,
12895520.2030278,-3756473.82246292,20524,56093,2023/10/18 04:22:52.897+00,WEST PERTH,,,,,No,No,No,No,
12892792.125424,-3759600.57510039,20526,56095,2023/10/18 04:26:55.318+00,WEST PERTH,,,,,No,No,No,No,
12899658.0887403,-3757239.97115562,20527,56096,2023/10/16 16:00:00+00,EAST PERTH,Platanus x acerifolia,London Plane,Platanaceae,2,No,No,No,No,
12898143.5923798,-3756726.17338887,20528,56097,2023/10/16 16:00:00+00,PERTH,Platanus x acerifolia,London Plane,Platanaceae,2,No,No,No,No,
12898528.5207448,-3757018.21825707,20530,56099,2023/10/17 16:00:00+00,EAST PERTH,Platanus x acerifolia,London Plane,Platanaceae,2.5,No,No,No,No,
12899437.3738857,-3757147.20792869,20532,56101,2023/10/19 03:40:05.333+00,EAST PERTH,,,,,No,No,No,No,
12899446.33135,-3757191.69666782,20533,56102,2023/10/19 03:40:28.814+00,EAST PERTH,,,,,No,No,No,No,
12895893.9756614,-3757170.05762684,20534,56103,2023/10/19 03:45:05.164+00,WEST PERTH,,,,,No,No,No,No,
12895944.0628157,-3757034.72527115,20535,56104,2023/10/19 03:46:56.830+00,WEST PERTH,,,,,No,No,No,No,
12895996.7625637,-3756898.4225235,20536,56105,2023/10/30 16:00:00+00,WEST PERTH,,,,,No,No,No,No,
12897021.8444642,-3756677.92289371,20537,56106,2023/10/19 16:00:00+00,PERTH,Eucalyptus rudis,Flooded Gum,Myrtaceae,3,No,No,No,No,
12899048.8541151,-3756864.47972771,20541,56107,2023/10/24 16:00:00+00,EAST PERTH,Platanus x acerifolia,London Plane,Platanaceae,1.5,No,No,No,No,
12899054.712083,-3756864.48762504,20542,56108,2023/10/24 16:00:00+00,EAST PERTH,Platanus x acerifolia,London Plane,Platanaceae,1.6,No,No,No,No,
12899032.8409412,-3756864.71156165,20543,56109,2023/10/24 16:00:00+00,EAST PERTH,Platanus x acerifolia,London Plane,Platanaceae,1.6,No,No,No,No,
12898074.1123454,-3757418.17088415,20544,56110,2023/10/26 16:00:00+00,PERTH,Liquidambar styraciflua,Liquidambar,Altingiaceae,2,No,No,No,No,
12898019.3785066,-3757406.15295294,20545,56111,2023/10/26 16:00:00+00,PERTH,Liquidambar styraciflua,Liquidambar,Altingiaceae,2,No,No,No,No,
12897879.6089383,-3757342.21385982,20546,56112,2023/10/26 16:00:00+00,PERTH,Liquidambar styraciflua,Liquidambar,Altingiaceae,2,No,No,No,No,
12897745.6270533,-3757289.82794228,20547,56113,2023/10/26 16:00:00+00,PERTH,Liquidambar styraciflua,Liquidambar,Altingiaceae,2,No,No,No,No,
12895506.5516636,-3756559.76128252,20548,56114,2023/10/26 16:00:00+00,WEST PERTH,Platanus x acerifolia,London Plane,Platanaceae,2,No,No,No,No,
12898938.6005425,-3758503.13661172,20549,56115,2023/10/26 16:00:00+00,EAST PERTH,Melaleuca viridiflora,Broad Leaved Paperbark,Myrtaceae,2,No,No,No,No,
12898956.7234123,-3758499.96358437,20550,56116,2023/10/26 16:00:00+00,EAST PERTH,Melaleuca viridiflora,Broad Leaved Paperbark,Myrtaceae,2,No,No,No,No,
12896800.2409001,-3757079.26434751,20551,56117,2023/10/26 16:00:00+00,PERTH,Liquidambar styraciflua,Liquidambar,Altingiaceae,2,No,No,No,No,
12895963.8451312,-3756975.86733611,20553,56119,2023/10/30 16:00:00+00,WEST PERTH,,,,,No,No,No,No,
12892650.9686047,-3759771.52488615,20554,56120,2023/11/02 07:50:10.667+00,NEDLANDS,,,,,No,No,No,No,
12892662.6879538,-3759772.56992364,20555,56121,2023/11/02 07:52:21.413+00,NEDLANDS,,,,,No,No,No,No,
12892361.2748451,-3759576.59625033,20556,56122,2023/11/02 07:54:33.244+00,NEDLANDS,,,,,No,No,No,No,
12892600.7694821,-3761011.33262935,20557,56123,2023/11/07 16:00:00+00,CRAWLEY,Corymbia ficifolia,Red Flowering Gum,Myrtaceae,1.5,No,No,No,No,
12892769.5353037,-3760094.16186894,20558,56124,2023/11/08 16:00:00+00,CRAWLEY,Eucalyptus species,,Myrtaceae,1.5,No,No,No,No,
12894013.765641,-3759714.08361141,20561,56127,2023/11/08 16:00:00+00,CRAWLEY,Corymbia calophylla,Marri,Myrtaceae,1.5,No,No,No,No,
12896958.180252,-3756957.75722156,20562,56128,2023/11/08 16:00:00+00,PERTH,Ulmus parvifolia,Chinese Elm,Ulmaceae,2,No,No,No,No,
12896986.6948465,-3756885.20176114,20565,56131,2023/11/08 16:00:00+00,PERTH,Ulmus parvifolia,Chinese Elm,Ulmaceae,2,No,No,No,No,
12896366.8700138,-3756910.13363725,20566,56132,2023/11/08 16:00:00+00,PERTH,Liquidambar styraciflua,Liquidambar,Altingiaceae,2.5,No,No,No,No,
12899712.7159715,-3756749.17118195,20567,56133,2023/11/08 16:00:00+00,EAST PERTH,Melaleuca quinquenervia,Broad Leaved Paperbark,Myrtaceae,2,No,No,No,No,
12898834.6722,-3757729.8536,20569,56134,2023/11/09 01:45:12.757+00,EAST PERTH,Eucalyptus species,,Myrtaceae,2.5,No,No,No,No,
12898118.7214205,-3756948.60093502,20571,56135,2023/12/11 16:00:00+00,NORTHBRIDGE,Ulmus parvifolia,Chinese Elm,Ulmaceae,1.5,No,No,No,No,
12897680.878501,-3757063.24314672,20572,56136,2023/08/31 16:00:00+00,PERTH,Corymbia maculata,Spotted Gum,Myrtaceae,1.8,No,No,No,No,
12897420.1903,-3757611.3168,20573,56137,2023/05/01 00:28:55.679+00,PERTH,Eucalyptus rudis,Flooded Gum,Myrtaceae,2.2,No,No,No,No,
12896909.6661,-3756514.6078,20574,56138,2023/06/30 16:00:00+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12897010.7482,-3756568.3578,20575,56139,2023/07/01 01:36:47.676+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,2.5,No,No,No,No,
12896935.1738,-3756528.2153,20576,56140,2023/06/30 16:00:00+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12896929.4864,-3756525.1602,20577,56257,2023/06/30 16:00:00+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12896923.7402,-3756522.0764,20578,56142,2023/06/30 16:00:00+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,2,No,No,No,No,
12896940.8695,-3756531.1946,20579,56143,2023/06/30 16:00:00+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12896962.4296,-3756542.6762,20580,56144,2024/01/05 04:41:57.795+00,,,,,,No,No,No,No,
12897003.3663,-3756564.4098,20584,56148,2023/07/01 01:34:39.297+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,2.5,No,No,No,No,
12896988.653,-3756556.7043,20585,56149,2023/07/01 01:33:35.660+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,3,No,No,No,No,
12896891.4493,-3756504.8677,20586,56150,2023/06/30 16:00:00+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,2.5,No,No,No,No,
12896884.1781,-3756501.0169,20587,56151,2023/06/30 16:00:00+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12896877.3799,-3756497.4026,20588,56152,2023/06/30 16:00:00+00,NORTHBRIDGE,Gleditsia triacanthos var. inermis 'Shademaster',Honey Locust,Fabaceae,2,No,No,No,No,
12896872.7857,-3756494.9605,20589,56153,2023/06/30 16:00:00+00,NORTHBRIDGE,Gleditsia triacanthos var. inermis 'Shademaster',Honey Locust,Fabaceae,2,No,No,No,No,
12896995.9088,-3756560.586,20590,56183,2023/07/01 01:35:52.959+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,2.5,No,No,No,No,
12896942.5026,-3756546.0146,20591,56155,2023/07/01 01:49:36.290+00,NORTHBRIDGE,Gleditsia triacanthos var. inermis 'Shademaster',Honey Locust,Fabaceae,1.5,No,No,No,No,
12896948.3062,-3756548.9915,20592,56156,2023/07/01 01:47:06.689+00,NORTHBRIDGE,Gleditsia triacanthos var. inermis 'Shademaster',Honey Locust,Fabaceae,1.5,No,No,No,No,
12896965.858,-3756559.628,20593,56157,2023/07/01 01:42:26.616+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12896971.0048,-3756562.5513,20594,56158,2023/07/01 01:41:24.900+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12896903.2811,-3756525.4972,20595,56159,2023/06/30 16:00:00+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12896897.4823,-3756522.8059,20596,56160,2023/06/30 16:00:00+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12896873.2701,-3756516.1156,20597,56161,2023/06/30 16:00:00+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12896880.6874,-3756519.7763,20598,56162,2023/06/30 16:00:00+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12896887.965,-3756523.5274,20599,56163,2023/06/30 16:00:00+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12896924.4951,-3756542.8152,20601,56165,2023/06/30 16:00:00+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12896939.6603,-3756550.9306,20603,56167,2023/07/01 01:48:38.860+00,NORTHBRIDGE,Gleditsia triacanthos var. inermis 'Shademaster',Honey Locust,Fabaceae,1.2,No,No,No,No,
12896945.9097,-3756554.2251,20604,56168,2023/07/01 01:45:05.895+00,NORTHBRIDGE,Gleditsia triacanthos var. inermis 'Shademaster',Honey Locust,Fabaceae,1.2,No,No,No,No,
12896950.8888,-3756556.9405,20605,56169,2023/07/01 01:44:01.706+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12897010.7566,-3756589.4072,20606,56170,2023/07/01 01:27:15.116+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,3,No,No,No,No,
12896995.7197,-3756581.5192,20607,56171,2023/07/01 01:30:14.327+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,3,No,No,No,No,
12896989.0751,-3756577.9693,20608,56172,2023/07/08 01:31:12.660+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,3,No,No,No,No,
12896981.7936,-3756573.9618,20609,56173,2023/07/01 01:32:33.510+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,3,No,No,No,No,
12896973.9951,-3756569.6054,20610,56174,2023/07/01 01:39:27.783+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12896968.1967,-3756566.3152,20611,56175,2023/07/01 01:40:24.938+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12896909.8733,-3756535.115,20613,56177,2023/06/30 16:00:00+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12896916.981,-3756538.8554,20614,56178,2023/06/30 16:00:00+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12897003.6226,-3756585.6725,20615,56179,2023/07/01 01:29:21.386+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,3,No,No,No,No,
12898994.6171,-3757437.4268,20616,56180,2024/02/01 00:21:35.516+00,EAST PERTH,Eucalyptus species,,Myrtaceae,3,No,No,No,No,
12899570.661,-3757171.1839,20617,56181,2024/02/01 00:47:45.144+00,EAST PERTH,Platanus x acerifolia,London Plane,Platanaceae,2.5,No,No,No,No,
12899542.5986,-3757154.3407,20618,56182,2024/02/01 00:48:26.158+00,EAST PERTH,Platanus x acerifolia,London Plane,Platanaceae,2.5,No,No,No,No,
12897804.6284,-3756968.4452,20619,56184,2023/06/30 16:00:00+00,NORTHBRIDGE,Platanus x acerifolia,London Plane,Platanaceae,3,No,No,No,No,
12897786.0875,-3756969.0919,20620,56185,2023/06/30 16:00:00+00,NORTHBRIDGE,Platanus x acerifolia,London Plane,Platanaceae,3,No,No,No,No,
12897766.1832,-3756977.2036,20621,56186,2023/06/30 16:00:00+00,NORTHBRIDGE,Jacaranda mimosifolia,Jacaranda,Bignoniaceae,3,No,No,No,No,
12897757.2804,-3756974.1389,20622,56187,2023/06/30 16:00:00+00,NORTHBRIDGE,Jacaranda mimosifolia,Jacaranda,Bignoniaceae,3,No,No,No,No,
12897749.7098,-3756972.7838,20623,56188,2023/06/30 16:00:00+00,NORTHBRIDGE,Jacaranda mimosifolia,Jacaranda,Bignoniaceae,3,No,No,No,No,
12897739.9259,-3756969.0251,20624,56189,2023/06/30 16:00:00+00,NORTHBRIDGE,Jacaranda mimosifolia,Jacaranda,Bignoniaceae,3,No,No,No,No,
12897733.0173,-3756965.7858,20625,56190,2023/06/30 16:00:00+00,NORTHBRIDGE,Jacaranda mimosifolia,Jacaranda,Bignoniaceae,3,No,No,No,No,
12897726.2678,-3756962.955,20626,56191,2023/06/30 16:00:00+00,NORTHBRIDGE,Jacaranda mimosifolia,Jacaranda,Bignoniaceae,3,No,No,No,No,
12897721.4717,-3756974.8823,20627,56192,2023/06/30 16:00:00+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12897715.516,-3756974.2821,20628,56193,2023/06/30 16:00:00+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12897717.7356,-3756959.5357,20629,56194,2023/06/30 16:00:00+00,NORTHBRIDGE,Jacaranda mimosifolia,Jacaranda,Bignoniaceae,3,No,No,No,No,
12897708.6407,-3756970.6751,20630,56195,2023/06/30 16:00:00+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12897711.4972,-3756955.7636,20631,56196,2023/06/30 16:00:00+00,NORTHBRIDGE,Jacaranda mimosifolia,Jacaranda,Bignoniaceae,3,No,No,No,No,
12897703.4806,-3756966.9223,20632,56197,2023/06/30 16:00:00+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12897703.2832,-3756951.4667,20633,56198,2023/06/30 16:00:00+00,NORTHBRIDGE,Jacaranda mimosifolia,Jacaranda,Bignoniaceae,3,No,No,No,No,
12897695.7569,-3756962.3152,20634,56199,2023/06/30 16:00:00+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12897583.2004,-3756890.5319,20635,56200,2023/06/30 16:00:00+00,NORTHBRIDGE,Jacaranda mimosifolia,Jacaranda,Bignoniaceae,4,No,No,No,No,
12897577.9142,-3756887.3019,20636,56201,2023/06/30 16:00:00+00,NORTHBRIDGE,Jacaranda mimosifolia,Jacaranda,Bignoniaceae,4,No,No,No,No,
12897565.4444,-3756888.4233,20637,56202,2023/06/30 16:00:00+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,2.5,No,No,No,No,
12897569.3534,-3756882.6478,20638,56203,2023/06/30 16:00:00+00,NORTHBRIDGE,Jacaranda mimosifolia,Jacaranda,Bignoniaceae,4,No,No,No,No,
12897562.9369,-3756878.5595,20639,56204,2023/06/30 16:00:00+00,NORTHBRIDGE,Jacaranda mimosifolia,Jacaranda,Bignoniaceae,4,No,No,No,No,
12897550.0676,-3756883.5021,20640,56205,2023/06/30 16:00:00+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12897553.4126,-3756872.864,20641,56206,2023/06/30 16:00:00+00,NORTHBRIDGE,Jacaranda mimosifolia,Jacaranda,Bignoniaceae,4,No,No,No,No,
12897546.5043,-3756869.0945,20642,56207,2023/06/30 16:00:00+00,NORTHBRIDGE,Jacaranda mimosifolia,Jacaranda,Bignoniaceae,4,No,No,No,No,
12897539.9674,-3756866.6066,20643,56208,2023/06/30 16:00:00+00,NORTHBRIDGE,Jacaranda mimosifolia,Jacaranda,Bignoniaceae,4,No,No,No,No,
12897540.2356,-3756877.2709,20644,56209,2023/06/30 16:00:00+00,NORTHBRIDGE,Gleditsia triacanthos var. inermis 'Shademaster',Honey Locust,Fabaceae,1.5,No,No,No,No,
12897512.8228,-3756855.2497,20645,56210,2023/06/30 16:00:00+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12897511.7272,-3756858.5697,20646,56211,2023/06/30 16:00:00+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12897501.0922,-3756854.3682,20647,56212,2023/06/30 16:00:00+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12897494.6468,-3756850.4332,20648,56213,2023/06/30 16:00:00+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12897488.4734,-3756845.455,20649,56214,2023/06/30 16:00:00+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12897481.9132,-3756841.0523,20650,56215,2023/06/30 16:00:00+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12897471.8476,-3756833.8242,20651,56216,2023/06/30 16:00:00+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12897470.8757,-3756828.9372,20652,56217,2023/06/30 16:00:00+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12897465.1997,-3756827.7607,20653,56218,2023/06/30 16:00:00+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,2,No,No,No,No,
12897433.8034,-3756807.3294,20655,56220,2023/07/01 00:51:00.924+00,NORTHBRIDGE,Gleditsia triacanthos var. inermis 'Shademaster',Honey Locust,Fabaceae,2.5,No,No,No,No,
12897425.5414,-3756801.8752,20656,56221,2023/07/01 00:53:33.699+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,3,No,No,No,No,
12897416.4008,-3756797.1206,20657,56222,2023/07/01 00:55:42.335+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,3.5,No,No,No,No,
12897403.8421,-3756790.4686,20658,56223,2023/07/01 00:56:01.978+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12897392.396,-3756783.925,20659,56224,2023/07/01 00:58:59.468+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
